Hadrurus_spadix_GFAH01_id_lcl|GFAH01000031.1_prot_JAV48358.1_1	Hadrurus_spadix_GFAH01_id_lcl|GFAH01000031.1_prot_JAV48358.1_1
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072144.1.p1_rep23
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01018067.1.p1_rep18
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1_rep2
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015670.1.p1_rep2
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015670.1.p1_rep3
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015670.1.p1_rep4
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015670.1.p1_rep6
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015670.1.p1_rep16
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015670.1.p1_rep18
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1_rep3
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1_rep4
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1_rep6
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1_rep11
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1_rep14
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1_rep16
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041205.1.p1_rep18
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Boiga_irregularis_GBSH01_id_lcl|GBSH01000280.1_prot_JAG68744.1_1
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Boiga_irregularis_GBSH01_id_lcl|GBSH01000280.1_prot_JAG68744.1_1_rep2
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Boiga_irregularis_GBSH01_id_lcl|GBSH01000280.1_prot_JAG68744.1_1_rep4
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Crotalus_horridus_GBKD01_id_lcl|GBKD01000125.1_prot_JAG47493.1_1_rep4
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Boiga_irregularis_GBSH01_id_lcl|GBSH01000280.1_prot_JAG68744.1_1_rep6
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Boiga_irregularis_GBSH01_id_lcl|GBSH01000280.1_prot_JAG68744.1_1_rep18
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	Boiga_irregularis_GBSH01_id_lcl|GBSH01000280.1_prot_JAG68744.1_1_rep23
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1SYG6|G1SYG6_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1SYG6|G1SYG6_RABIT
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1SYG6|G1SYG6_RABIT_rep10
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1SYG6|G1SYG6_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1SYG6|G1SYG6_RABIT_rep12
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1SYG6|G1SYG6_RABIT_rep19
All_sequences_Mulenga2020_id_tr|G1SZM2|G1SZM2_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1SYG6|G1SYG6_RABIT_rep21
All_sequences_Mulenga2020_id_tr|G1SVR4|G1SVR4_RABIT	All_sequences_Mulenga2020_id_tr|G1SVR4|G1SVR4_RABIT
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059428.1.p1_rep3
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035171.1.p1_rep3
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035171.1.p1_rep4
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035171.1.p1_rep8
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035171.1.p1_rep10
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062113.1.p1_rep3
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062113.1.p1_rep4
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062113.1.p1_rep10
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062113.1.p1
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035171.1.p1
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059428.1.p1
All_sequences_Mulenga2020_id_tr|G1SXK2|G1SXK2_RABIT	Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01062113.1.p1_rep8
All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep9	All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep9
All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep9	All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT
All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep9	All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep9	All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep4
All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep9	All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep8
All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep9	All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep11
All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep9	All_sequences_Mulenga2020_id_tr|G1TEE0|G1TEE0_RABIT_rep13
All_sequences_Mulenga2020_id_tr|G1SUE4|G1SUE4_RABIT	All_sequences_Mulenga2020_id_tr|G1SUE4|G1SUE4_RABIT
All_sequences_Mulenga2020_id_tr|G1SUE4|G1SUE4_RABIT	All_sequences_Mulenga2020_id_tr|G1SUE4|G1SUE4_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1T6T1|G1T6T1_RABIT_rep2	All_sequences_Mulenga2020_id_tr|G1T6T1|G1T6T1_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1T6T1|G1T6T1_RABIT_rep2	All_sequences_Mulenga2020_id_tr|G1T6T1|G1T6T1_RABIT
All_sequences_Mulenga2020_id_tr|G1T6T1|G1T6T1_RABIT_rep2	All_sequences_Mulenga2020_id_tr|G1T6T1|G1T6T1_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep13
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep16
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep20
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep12
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep11
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep18
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1TF09|G1TF09_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1TDU5|G1TDU5_RABIT
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1TDU5|G1TDU5_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1TDU5|G1TDU5_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1TDU5|G1TDU5_RABIT_rep4
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1TF09|G1TF09_RABIT
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1TF09|G1TF09_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1SJC1|G1SJC1_RABIT_rep21	All_sequences_Mulenga2020_id_tr|G1TF09|G1TF09_RABIT_rep4
All_sequences_Mulenga2020_id_tr|G1SHX8|G1SHX8_RABIT	All_sequences_Mulenga2020_id_tr|G1SHX8|G1SHX8_RABIT
All_sequences_Mulenga2020_id_tr|G1SHX8|G1SHX8_RABIT	All_sequences_Mulenga2020_id_tr|G1SHX8|G1SHX8_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1SG27|G1SG27_RABIT_rep3	All_sequences_Mulenga2020_id_tr|G1SG27|G1SG27_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1SG27|G1SG27_RABIT_rep3	All_sequences_Mulenga2020_id_tr|G1SG27|G1SG27_RABIT
All_sequences_Mulenga2020_id_tr|G1SG27|G1SG27_RABIT_rep3	All_sequences_Mulenga2020_id_tr|G1SG27|G1SG27_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1T2J5|G1T2J5_RABIT	All_sequences_Mulenga2020_id_tr|G1T2J5|G1T2J5_RABIT
All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep4
All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT
All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1T621|G1T621_RABIT_rep5
All_sequences_Mulenga2020_id_tr|G1SL43|G1SL43_RABIT	All_sequences_Mulenga2020_id_tr|G1SL43|G1SL43_RABIT
All_sequences_Mulenga2020_id_tr|G1SL43|G1SL43_RABIT	All_sequences_Mulenga2020_id_tr|G1SL43|G1SL43_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1SL43|G1SL43_RABIT	All_sequences_Mulenga2020_id_tr|G1SL43|G1SL43_RABIT_rep4
All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep3	All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep3	All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT
All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep3	All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep3	All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep4
All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep3	All_sequences_Mulenga2020_id_tr|G1SFJ1|G1SFJ1_RABIT_rep5
All_sequences_Mulenga2020_id_tr|G1U334|G1U334_RABIT	All_sequences_Mulenga2020_id_tr|G1U334|G1U334_RABIT
All_sequences_Mulenga2020_id_tr|G1U334|G1U334_RABIT	All_sequences_Mulenga2020_id_tr|F5XVB8|F5XVB8_RABIT
All_sequences_Mulenga2020_id_tr|G1U334|G1U334_RABIT	GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02351.1
All_sequences_Mulenga2020_id_tr|G1U334|G1U334_RABIT	GCA_000208615.1_JCVI_ISG_i3_1.0_id_EEC02351.1_rep2
All_sequences_Mulenga2020_id_tr|G1SVD1|G1SVD1_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SVD1|G1SVD1_RABIT_rep6
All_sequences_Mulenga2020_id_tr|G1SVD1|G1SVD1_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SVD1|G1SVD1_RABIT
All_sequences_Mulenga2020_id_tr|G1SVD1|G1SVD1_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SVD1|G1SVD1_RABIT_rep5
All_sequences_Mulenga2020_id_tr|G1SVD1|G1SVD1_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1TEG5|G1TEG5_RABIT_rep5
All_sequences_Mulenga2020_id_tr|G1SVD1|G1SVD1_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1TEG5|G1TEG5_RABIT
All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT	All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT
All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT	All_sequences_Mulenga2020_id_tr|G1TWA7|G1TWA7_RABIT
All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT	All_sequences_Mulenga2020_id_tr|G1TWA7|G1TWA7_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT	All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT	All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1T0X2|G1T0X2_RABIT	All_sequences_Mulenga2020_id_tr|G1TWA7|G1TWA7_RABIT_rep3
All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep4	All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep4
All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep4	All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT
All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep4	All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep3
All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep4	All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep7
All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep4	All_sequences_Mulenga2020_id_tr|U3KNW8|U3KNW8_RABIT_rep8
All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep4
All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT
All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep5
All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep6
All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep10
All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep4	All_sequences_Mulenga2020_id_tr|G1ST52|G1ST52_RABIT_rep18
All_sequences_Mulenga2020_id_tr|G1SVW2|G1SVW2_RABIT	All_sequences_Mulenga2020_id_tr|G1SVW2|G1SVW2_RABIT
All_sequences_Mulenga2020_id_tr|G1SVW2|G1SVW2_RABIT	All_sequences_Mulenga2020_id_tr|G1SVW2|G1SVW2_RABIT_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT_rep2
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Boiga_irregularis_GDBA01_id_lcl|GDBA01000088.1_prot_JAS04573.1_1_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Boiga_irregularis_GDBA01_id_lcl|GDBA01000088.1_prot_JAS04573.1_1_rep2
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Bothrops_atrox_GEDR01_id_lcl|GEDR01000073.1_prot_JAV01889.1_1_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Micrurus_fulvius_GAEP01_id_lcl|GAEP01000821.1_prot_JAB54000.1_1_rep2
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Micrurus_fulvius_GAEP01_id_lcl|GAEP01000821.1_prot_JAB54000.1_1_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Bothrops_atrox_GEDR01_id_lcl|GEDR01000073.1_prot_JAV01889.1_1
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Bothrops_atrox_GEDR01_id_lcl|GEDR01000073.1_prot_JAV01889.1_1_rep2
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Crotalus_durissus_terrificus_HAGK01.transdecoder.pep_id_HAGK01000018.1.p1_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01015098.1.p1_rep2
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01015098.1.p1_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Crotalus_horridus_GAAZ01_id_lcl|GAAZ01003051.1_prot_JAA94892.1_1_rep2
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Crotalus_horridus_GAAZ01_id_lcl|GAAZ01003051.1_prot_JAA94892.1_1_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Crotalus_horridus_GBKC01_id_lcl|GBKC01001831.1_prot_JAG44239.1_1_rep2
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Crotalus_horridus_GBKC01_id_lcl|GBKC01001831.1_prot_JAG44239.1_1_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01015998.1.p1_rep2
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01015998.1.p1_rep3
All_sequences_Mulenga2020_id_tr|G1T9A5|G1T9A5_RABIT	Crotalus_durissus_terrificus_HAGK01.transdecoder.pep_id_HAGK01000018.1.p1_rep2
All_sequences_Mulenga2020_id_tr|G1SV72|G1SV72_RABIT	All_sequences_Mulenga2020_id_tr|G1SV72|G1SV72_RABIT
All_sequences_Mulenga2020_id_tr|G1SV72|G1SV72_RABIT	All_sequences_Mulenga2020_id_tr|G1U546|G1U546_RABIT
All_sequences_Mulenga2020_id_tr|G1SSA8|G1SSA8_RABIT_rep5	All_sequences_Mulenga2020_id_tr|G1SSA8|G1SSA8_RABIT_rep5
All_sequences_Mulenga2020_id_tr|G1SSA8|G1SSA8_RABIT_rep5	All_sequences_Mulenga2020_id_tr|G1SSA8|G1SSA8_RABIT
All_sequences_Mulenga2020_id_tr|G1SSA8|G1SSA8_RABIT_rep5	All_sequences_Mulenga2020_id_tr|G1SSA8|G1SSA8_RABIT_rep6
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SZM5|G1SZM5_RABIT_rep6
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SI46|G1SI46_RABIT
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SI46|G1SI46_RABIT_rep2
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SI46|G1SI46_RABIT_rep3
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SI46|G1SI46_RABIT_rep4
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SI46|G1SI46_RABIT_rep5
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SI46|G1SI46_RABIT_rep6
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep2
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep3
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep7
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SZM5|G1SZM5_RABIT_rep7
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	GEGO01P.1_id_JAR93017.1
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	GEGO01P.1_id_JAR93017.1_rep2
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86657
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_86657_rep2
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SZM5|G1SZM5_RABIT
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SZM5|G1SZM5_RABIT_rep2
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SZM5|G1SZM5_RABIT_rep3
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SZM5|G1SZM5_RABIT_rep4
All_sequences_Mulenga2020_id_tr|U3KM24|U3KM24_RABIT_rep6	All_sequences_Mulenga2020_id_tr|G1SI46|G1SI46_RABIT_rep7
